463 85193.18543149.236853167826577.1067940834319502867590106416185463949327722453.1485879283566585283827298681574014605587470038393961701218983441722564163311417675744160203046877131700617
464 2^4.3.17.233.577.929.5569.18097.90481.876497.127497803.44560482149.63018038201.89120964299.673312571588686849.928557820613597775470801.9652498462632899622947571553.9138628250990901616622430272154232577
465 5^2.29.61.269.1301.5021.52081.3272609.30542441.1725731869.9280744349.186094085164921.394137535860001.21494743413605524661.23348487427697340021695495446469.14509630690823188965068079695632383459566820149
466 2.1399.7388429.224111983.249174617213.420854738897212229.2251151417462861861.47768138045254088017.31159957512162359510722233415556713.5131963772642114913283455185215585957990734921934957469449
467 54361599289761812569.610483195024732849479197.607762809269750466068696295551218904777571205317983697677643969038869995379825145798507847684894605378740365099163053835701765856229377
468 2^2.3^3.5.7.11.73.79.179.197.199.313.389.467.599.937.1091.4211.4447.22307.33461.51481.66923.2736707.4088137.4605197.814270393.1780810175888259049.15773798044873548343.3647852170476820500182788801.4014675293764999091570919721
469 13^2.4289.6880229.3648126404899433465221.5118633874124126160247588566314690507427197679359110408621282607144113.1262355978927557124082526347321543929650812263453243732959591553278206845053
470 2.29.41.3761.9871.20347711.11565551321.91962100830401.489133282872437279.1324246698937846081.3021087696329020841.83984545290293210189658851604737773311121.903860012646529176313853494277996730674881
471 5.941.1096384693.44226826216958736379408901.1250250966189644214059438281.402044977369524231377671429965675154956934319925617.5974789300727564259465877071198918815153320233406668089537168857
472 2^3.3.17.1889.11329.88499.18218257.398380273.496160696018531.306416447870523097.725617217608110833.13558774610046711780701.19175002942688032928599.10283806204318513703782544502425819130214962794404416769
473 5741.11353.11437.890220016097.27927154170402291167813.215486381298588019566353770133142780450425548805403282787646356065203271699128025837828405890069913799784776284946197888403411257963029
474 2.5.7.157.1423.7741.34129.1735683721.2939707079.290781543899617.8646125287954009.302172782200360228128382391602545863850707687591084386927.601988616699557646477363400550591869963379855218958315635969
475 29.37.1549.29201.179057.49270801.4152905182409898949.4251616538680786713636125761.5743984098050889925034840382987576637949.535989669300389095720656912376199642827280292318276772025130246492188801
476 2^2.3.13^2.67.103.113.137.239.337.953.8297.15607.33931.55217.757793.23488697.33470417.10983532761209.22114491169987.5877626091612646723129.148188070552063676386027.889813970679746834539721.124184528278158277156066844761
477 5.197.317.34363686124853.68480406462161287469.688800788638739387000737.89956713599920148962566210415969178585347008198369598518769.2979669739016629660489485236502893541258448425999640385736529
478 2.479.17566459752434213556007.13254160178272908550745686153.157393626000386100284734595056279.11490843267282014650140705661459777.811879522199492631597462805268169524609756869436808929294509417
479 4789.11497.13359521717.127794847460020115581.8411523463975808503343087719356788981332264960910366781092677977679226046637693836428482922533747362333097022752499679529410339258036177980589461
480 2^5.3^2.5^2.7.11.17.19.29.31^2.41.59.97.193.241.269.577.601.1153.2281.5521.13729.188801.201121.665857.4870081.9393281.9188923201.1774998973441.15638200177058824801.3145168096064063804528641.2031194625410949344417752005256035642146881
481 593.6733.33461.78737.1101341.49830637.18827222073193.914702856730525896149.463547283076882085842296558135706833108067619764162551436299542433317318750808481988021252394947417871376850611616329613
482 2.1447.16871.6188881.3627311107833073.108884154856830827281657.237228741063949448208613.7335336174892777275218776915513.36041914050342215924802210937101571429.1486411962119573876875091096050083538553
483 5.13^2.229.45697.982789.643424474909.81042255829535617.6718092968398563821.74439100005891594121.55914855642365960372117.611871599035391653693123463016469625909.3464392839896381327185577383055472779593
484 2^2.3.23.43.89.353.1451.5741.11483.36541.568699.3193189.1197595081.1614230507.135855589627.446196005573.7499151961531.249507118668323.4005463110187137017.24479055365908097593.1274457592174789481741035819603780132828279
485 29.2909.4760981394323203445293052612223893281.69639857409786063782272194491841454920841.5597141917465657700975037248093544658300227671243268986777635259152013050543973275488242933429865450509
486 2.5.7.53.197.199.487.10853.32887.47791.146449.244781.7761799.512283367.610924681.176018980229.238500575230564349.310781258930609353.31358773142337300108943951.1379484332296517026954936801.6364901778636518888067332047
487 150067795489.39035808611838953.155762562485833378098391473581998235972761293013761180187641704886684596934469189441832479551951071738987494588110828403690641415266472078134110697312948499457
488 2^3.3.17.853.977.92111.403331.19062257.58044673.201939741161.782672387923.4860136428481.130622788256653057.1213319877845761591.1294587391025517108269402104285542822461570130193599029569954635037685996753967281
489 5.820541.412124309.1791147341.168867731761219532933.125968593428308988268433.1528327854129402847802890657.13605027177342029980627459488969684817.3970181939742856515290336794722537465884083153849890533
490 2.13^2.29.41.71.239.293.1471.17934071.1800193921.8109013290449.14747705317589.40710764977973.118721033250401.2872323001399373651722951.59367982733466391692585431.1372753584410432564783804410306547851759762793411069
491 3929.8783989.898137221719847248281016193326479884477707369744429037824399258933649747600915919901445734349469344008338215610188155580442980504319591286048259437693583622602173868139024473761
492 2^2.3^2.5.7.11.163.491.2297.9103.54121.102337.148091.289297.302663.3553471.200424073.429846869.1182706009.43798991771.189479388337.854690339603.7144621758971.35318960974879.1746860020068409.3493720040136817.11358537748338103332221
493 137.8297.44560482149.1027489680037.5511238127192646977085444674500640725690653104089.629868217287405048169545593078011512180651212067599351810904869333842326763517682335873892492114290511030653557
494 2.37.79.599.33461.179057.9369319.19899730878407891369.65188800678879467484819794767.30533890875107843387768306378078807.56016676856621166464310048831549203856891310378478592663053302019583902520830201281
495 5^2.29.109.197.269.1321.5741.6481.183041.233641.238321.960961.52734529.120159269.2345486929837921.79010766223179121.90408410279050648949.2830932061194148643161.93052705802012471592001.18676668715602999303481774456813829
496 2^4.3.17.61.577.1301.1489.19219.19841.50593.192571.424577.586273.865087.899123.3272609.4504673.27027163.5147205281.60366462462256513.1898829606568065361.31853627430722244097.8482937395455668076598669437516191903764628010017
497 13^2.569.39761.189853.2644939853.353183656631413.9050664925571730122710108492470679255815671689394918439132897737146202581268847587080278888825324335487739872535548172024146666133485841491727825987877
498 2.5.7.167.1493.1993.935732041.1600823657.5205877529.21173759489.464555732767141877.10455133697821667700137617517.1070396374782948315053570082821857.496210244297845611978789008015554679662411051983030928645631041
499 997.12973.19961.115769.3293185596432308844350214904283081270959197699001.421500813583375703401911035264535193172564858009487207996149993.421500813583375703401911035264535193172564858009487207996149993.862178547486931213673189983890963963231915563451758137040276197
500 2^2.3.19.29.41.59.499.1549.29201.129749.286001.990001.44465699.45245801.46025899.120327001.265677001.16410708100001.43459752915144001.42435944252714116001.191396019021241621943187081510499.379723948640279572612516385111179001
501 5.47964196456723663019608188241.2964793555272799671946653940160950323792169332712780937764687561.293218741469146407452559133525720167593368899839722375861934865909712601687594142988069980222634033
502 2.503.14057.357484741.35464126107073.6138339296423513.5260674414424813801.1030416822749674070040661571944865733049.84373563969901336155574220429361104544732963804121366613768283358774709326519162050432889
503 40241.59149781.48040256222921.15224742612366977.1146110424031151243063798719855054413910353689616972230927266456051907177.609005323740423744353005747377887235553845646907835848460668461197411346975829
504 2^3.3^3.5.7^2.11.13^2.17.73.83.113.127.179.197.199.239.251.337.1009.1153.1259.4663.37633.45697.75937.198701.1523089.304728101.1535466241.52929771299.471978251263.54467152961761.62811654210817.13173424566555613289386140819523165986015399896593766401
505 29.92921.415109.4347041.1806350765249465921.161733217200188571081311986634082331709.4985480597941663875189569916080916813873358543118174541632800511585989188075141682105608210493901208786178676936269909
506 2.23^2.47.229.353.5741.271217.305119.982789.1725967.6771937.182531911.133101385920911.4572504397761339895803184497131173680473290091359.7016219592114425250936242354819128217364614931297307752589683606220716195488273
507 5.389.1013.33461.4605197.7576609.205365603182409466476013322752867520278681.509797225200768669611627973991432247136359391067500222337.171400168618304120818267000677496256872155466435831713649236882188062537
508 2^2.3.1523.23369.206249.3009899.1682384747.84572992550401.118328383378321.583867241485433.4442098595288723.26475364750681741.462419522774000629.17012811156608247631227391967.41327169055793592843916716889976411541814777
509 4073.432454029147820520994.2074403466926604882267390242017.1516632348141947233317201414741832930256260459427171839487677.4341611323334373169730998333875138513536605385408785927048955886476385894040477
510 2.5^2.7.29.31^2.41.101.103.137.269.409.509.3229.8297.10709.15607.65789.87721.5293801.94674869.2091915961.3276118961.3610372009.20468307053.687937274671.29707025728723422361.8254233365295051968929838791.16446349222154248369286318377989149
511 13^2.1021.1873724873.1653385841290367057.2623238220009690728569274737431101697522486500773659476337378843101890325123909279101476257370542677648838383913029409658071655754679305398660467862638262881465941
512 2^9.3.17.257.577.1409.7681.11777.665857.1492993.2393857.2448769.55780318173953.7460967982148609.431302713980890947612633357964569696769.6557680819899992376836645547305255477821013861491335119444201774860496852003279873
513 5.37.53.197.146449.179057.1311797.53535197.67917097.387882530655121.2269368308275957277.8342237838486153673.3311069002283490775793771967387361.1391390033793318699144177792178827377986889203450732413332214665337341333
514 2.1640689.623700659351936833.81621330294770651861320888171562587614620304100785844883920376945100294097.118119373866262081485223899617886417593271902402645222441921910431040354300019446804767966058309121
515 29.46349.10202500201.44198826984269.251185311345492361.20338092949190837574347617998161261.10130500742855974261007249405015045530815881.1518594608363750115316581224990847823794210625116758415087154417731952429
516 2^2.3^2.5.7.11.773.1033.11437.14449.19609.34057.54437.153511.1648879.4783321.105092431.469764750691.890220016097.19712383976963.683676534193517569.115733441597548339009.75390435818587404514891047039001.276431598001487177038457370080041
517 3761.5741.8273.45497.91962100830401.3511223605865273.25152386027673522162230755861118771758581697.50147241054781670191403395672974477865709071198069.83879156567113166314319354972157954810163318341925784254109
518 2.13^2.223.239.593.37223.78737.1101341.8761009.9993257.11958029.20877991.604933634641001.13415343611683101055373440417853357.34941937353436587578952369060846161.3136229285316174447423026900278757666414021603934035676924671
519 5.5189.2321993083129.262939329772840297.113126642870924445299758524712787864881294616069090781770587921.903026820347361964282432546452161382940248137556462178965886890473154795746194785230393289594116987809
520 2^3.3.17.19.29.41.59.79.241.521.599.1949.2339.5521.15991.22307.33461.66923.452401.804829.3385201.122370337440391.1805337088759619.1359806573749080601.2359699608747761281.68831019835376122320628215440107058225057028217858568934892302970321
521 204233.3407578541933.13552370809542379726156272627505186702269796001657570180962248147872897737968147206231959612874481551573096856714740816546164821738400895436323499398043755453345220611597199568521781
522 2.5.7.173.197.199.4177.13921.20357.41761.5806729.791735671.11827391957.21601752001.28073057689.44560482149.63018038201.82708441726007285036621.4979660323646288320580658529.25441104404665139595588888511875206754716346105607252231
523 54971607658948646301386783144964782698772613513307493180078896702918825851648683235325858118170150873214978343601463118106546653220435805362395962991295556488036606954237309847762149971207793263738989
524 2^2.3.263.523.1049.67073.135193.1235593.6948763.69783437.3525458899.823071064447409386793.856801259058475927601.319560279309632944107942971.67103907069340766277660216218294177.264623881335991729549939634728969911119058637313
525 5^3.13^2.29.149.269.349.1549.3361.7349.15401.15749.29201.45697.53549.427001.1371001.2004001.1191480149.1800193921.33804997801.147085166549.7244870458349.602905829188321.474267455024248549.2175305903366588337850818127089128191155091204610401
526 2.90473.28492212829.53387009617.12416017474961.6383476951143008035807606925925637.7323091504748396908145115320413930395099977.4841954026450598695720512662901232260956790354752534047544169974903355406696904319079
527 61.137.1301.8297.3272609.4553281.837446213.1159525743253.160640870861838551749037261.226937543266930294743255577395621483613.39244075292379342041279426380674817134717856685200640027563804288582505968739834453776920673
528 2^4.3^2.5.7.11^2.17.23.43.89.97.131.353.577.1153.1187.2113.3169.5741.11483.13729.16633.74051.396001.3143713.25434817.37667521.52734529.2587047937.129835460129.967724510017.5914608956257.32259763523421219809.4524657601472150709601.10586068985713306007688481
529 229.20101.982789.316302853.48328132313.1734170530260509462809.9536021742974351602853.23570941396050021090600185757190766571868501.403775565450467570688368356795984405164215333594255123532292087916563049812602720937
530 2.29.41.10601.71549.845881.1879909.9940681.9742382798081.68480406462161287469.5572394618331628393376016361.30761817943770383083789343471.76551862985648214556533739426813841.105269510341663671422481190792666809202030103671
531 5.197.1061.2833.961109.1025009776421.611254801840839989453.13558774610046711780701.514811325505541217532469.101294597562062019307868126237.4194200969645500885718716400501.11998273095167851527046701155343051309510733949957
532 2^2.3.13^2.37.113.227.239.337.379.2129.2659.9043.19457.21013.34961.179057.956269.9369319.172140037.12038803027.2780428721897.6920919869767.26049376857743.1004775571538201.34786900322220782861.1323535336515608258573299.46204729145937388018150637753
533 33461.1746860020068409.359171962713174862002128499482196713532217537.2018744560422917875975575900546631034804999051437.8723976216574076676323885989288218681821883431109847999241755020657117708434978417859218149
534 2.5.7.2137.2671.36847.6858697.411714001.233681627438253773.2184399715923584421940461280831.4125636888562548868221559797461449.16991659635144850315202406438401479574953181.600028194099659949801517540454173889616496499747959
535 29.857.1069.3637.141241.2285652037.15377993989.4494890327555188465636717.996841490689314454227210193069.381640612617130378256787628735356842656431171910912312121.2627099130338318733779181102135790111795854901070736253589
536 2^3.3.17.4289.28409.210113.377582251.681400319.972449700881.1300803414265441.32474209598556281.148937135261632265803.3648126404899433465221.86734740874952011306510725744312393844118814503089415852930426402240720359162663879201
537 5.141190480129.4342680747045577.6387550318089300182761.823184656444151489234975433274325166040640547736377450869.27187352480525220451817427325593448215232774873.28659340425095406665223299236917531302438084908230841
538 2.2153.8609.189377.247865209.15238519898992991.1788266221880750672561.418102402752486020123969.420493113610133426057786057032361788064819417423.3637371580125538555796169430406201279674737549578489920264080330633566842157
539 13^2.293.5741.23869.41117.2553781.40710764977973.110523055197017.22835266852665323182154062155114416116965152536904529715725005571931363481988853480847924723095439945579584153782101707859186251655933267467033276074255901
540 2^2.3^4.5^2.7.11.19.29.31^2.41.53.59.73.107.179.197.199.269.271.601.2281.2699.6481.7561.24121.40499.57601.72577.146449.238321.629819.2585953.7761799.16392241.128276459.1529035201.21317213881.83094124591.698292901917001.221529449333660841721.3629521725022437903863265601
541 7573.183699367836143470446952120818801461080859471992494501685037062745696926649259996702609133.306708036487654929296599765212166475357353591466898040773471163170360285105689162439685834157101979839888002519989
542 2.541.78049.17390069.2917769957992500937267436484360097240551549159647.9249743346887649625779595168215251493540192904001068417.25989613422222515981769655843666753632097161653283978470091859273902379424772802332632369
543 5.225213556547117.627074853811689139517.7057264672560099116059836461.677413820257085084326543915514677342490435733542987756429585398537901.736678114879312078898738387260126802638771381904170469536141691169773646989
544 2^5.3.17^2.67.103.137.577.8297.15607.25841.29921.33931.665857.757793.1059713.1366529.651460673.4844133953.7153349567063158273.2223457984315625189859641281.507484858937618698569373022732426977.6273692967405658289784822131629093742358227551361
545 29.8990321.31914990802841.6318377395031269.48217039257462406907761.20760103282053089170205978270803621.275422860140424049982639941913192087765529554744823722202895765708224919892399953034168402024428040468285089832069
546 2.5.7^2.13^3.79.181.239.313.389.599.3821.4663.6007.33461.45697.62791.63337.4088137.4605197.38094239.8427087832253.1257039294165929.1918205976641137.2888763155713514353.1807152590055509778144337.2633818387235554324363181013862573491063560546842183
547 1093.21881.5617759986990338490322584248866535408291981553031739017.375730953124490518745603515871503558476253030389285784834987129.1673506500166426111085251267216372712919467624015124400480121052864112026549821658601
548 2^2.3.547.821.1097.16987.149057.188141003.2151395351449.21010047311639.104715602061649.623684449473931.626319236001307.259791048487315273.302334258878438488278611171.760355988023966234270396499013.655861088172470374246867637461691699639
549 5.197.853.19062257.92606620033.4860136428481.32211583765067977.3349727624297505721.56573085850754967732077586085910603971962148849.11189862215950750240461589322355210109538156252108860132191714489585467400726815309719101649
550 2.23.29.41.109.353.1549.2749.5741.29201.180511.183041.209549.45245801.120159269.9393828511.11860825349.2094010789201.429106884989210995601.39951040565871982009179026262370140880405601.5255649433050654133049202894716060040322187368285422944149
551 37.179057.657893.1758793.497510021.44560482149.438921979665749386917382549018281220522995424738409.38472956572034056112575712561784808692784979970904819181632754170953059140885905375726138140296316241623311801001437119641
552 2^3.3^2.5.7.11.17.47.229.643.827.1153.3313.26497.284833.700027.982789.4534129.6771937.150039121.18235168753.49298456771.3129106103857.36837389095264801.57887325592525441.81042255829535617.141124771638127729.409795059641556468506269762865233898837334241
553 13^2.157.7741.5118569.1735683721.290781543899617.29974001420514244917389.1051707230922310561345714344879664433123265074928845547386480378243411454916792174508446189326091485820593620277896432236827052141989959338201442706301
554 2.12251705569.2374496525874348241.22649919310021502237.15327739968951498750119.1008553854863717561437976052217.145574761293618066609888069742723927.13616222343974348270652370545894432091546604964439917185461634442702342738577
555 5^2.29.269.593.1109.1777.31081.78737.1101341.28349401.35532433.45959549.59762401.47105611681.60420844473533.193356537399003701853883452841.104234103152778424782177812173190195356718704453554632168479922664056792489057842327681409711652749
556 2^2.3.277.58937.72559.6568027.574593323881.422461241933369.44455354775539596412413906697.197671787019026728856728443573405844788899.5764333243492029733503944458218529327657872457.205019655488735878562039955639420609337628626679417
557 109159250269.5205365094610099427795246972660050298751584300011134321978349529860201614117543420798336063222196005013855269980351368923227754091813739702803323615204006070048276876960838942256832308427761940184275481
558 2.5.7.61.197.199.557.1301.2789.5021.62497.424577.865087.2643247.3272609.7159513.120762919.259974989.4073551591.23461438661.21494743413605524661.923615663996266680457.91144410297919562044729.104624073176003696968460178004673809894096430653535847607
559 1117.11437.14533.33461.1167193.890220016097.3891848942284549.131827987501859041699766534929017828946863205758337450713645829210532549963540228030610570956521306234998229096511273418179080977801392370761738258341184732125319173
560 2^4.3.13^2.17.19.29.41.59.71.113.139.239.241.281.337.419.577.4481.5521.70139.188801.209441.2118059.3556001.9393281.17934071.1535466241.1800193921.11276410240481.4215588112862583521.1245853636565255979087989134833281.2075448041418738524988251353854483962729774904961
561 5.101.137.373.5741.7853.8297.52734529.20468307053.1637703868423675469.4284490226003477183800013726035808821.264020678876387235556328689155857829467374897748588918938396882991377661733129887860735188526271641618751422528100615301121
562 2.9198817.54428513228236769441.3335117298734902871100777440104658493862130054089514980221481997020155763922550170766641.13953739382590208464408656223565922101724713659029377596498180316701575275741103882313431246842203177
563 97353961.219737773.73572755549.149554773692585806078032589.33788417256933488589535914306869.12326172169924117313679551434298818795220408745053.1147609478071523203906303693797959187434688193404928228519258627239562651237537801
564 2^2.3^2.5.7.11.563.1129.2819.3761.57529.587123.12660107.73339177.5887233484207.91962100830401.230579640815425441.489133282872437279.691738922446276321.20568905353445441527.16775244294959266113121.2437750670071845456091297.2609806962121407432690292249
565 29.677.3389.23619222709.1295672163060559657.7228091685084761880821.11008799444317758632538689737022456321.56632262216770494051982240583754623747824326802469.71461270742409457344168837043225679200526124720257851919143591845481229
566 2.14149.291171341.205876820189.509380914481.15458586742421359367.8629910778745151701909.27793438370209155287421089194777.4834306944398595571115832004478586849717409001.102208220325507128689404346440250159117934714878252444050581021
567 5.13^2.53.197.5669.10853.28349.45697.146449.198701.209789.244781.404837.36181781.304728101.23573038609.26300595509.63766262449.176018980229.9043380838008100081.12750135553751062419383473091213641.1015503291398332776600471987192840774458955425199154513
568 2^3.3.17.283.569.1279.2273.3691.13633.32377.51971.215983.1400689.2644939853.17765350201.40244307473.277946715785491.353183656631413.2721156687009413567.19709362212361858125452037703442269311473.189425607874123822430657477644685791063636432368326581249
569 3413.6526550089741247748760631330192382406156047180969873688279737244412388157568831323279389416928467011498318555493396861913343247479777064325399891398197701229619133010825583029914594080091172041609060389947169515973
570 2.5^2.7.29.31^2.37.41.191.269.457.761.1709.9311.14593.19949.179057.1311797.2632831.7521721.9369319.53535197.229393271.9686640991.3505972064311.3110544364656871.550950966925514730271.4251616538680786713636125761
.331526839894223596644162188275015962581804511001
571 2141142074335289.945629490996803095381.6273517279947935670841.1919370619849642647998517121.5325187447360375225619039254698573661047065525717344057158972864312419718970133471247856041442963716309613313032058750081994329215801
572 2^2.3.23.43.79.89.353.571.599.5741.8009.11483.21737.22307.33461.66923.124123.1323893.3600739.289994849.43030498369.203571427843039270561403.116681193708544630924918881886146841.348978808693021039263536981052190741.886662332287673462487262720001051984838329
573 5.17189.22921.223469.44890768201.4556285254333448771505063529048046595645004014152457191808671945330235841.8403946887113810792249873190323560590294516846153568729648655839728171438670278348280285660649288655367318328057832082609
574 2.13^2.239.2297.16073.302663.3553471.11792831.245238629.17527012511.619134143489.1746860020068409.91486562207056091732776918882777.238719972541036411261111163989551021145503255949.475674604652956046815217243275353451256914205281062276779529569
575 29.229.1549.29201.225629.982789.1482552629.313311967349.16926221323319388481.1850027471522120291789949177371883017818661052623926914765164124949.4552091177816375393515529752601502484143876384767075831929031121146292250585376077470236201
576 2^6.3^3.5.7.11.17.73.97.179.193.197.199.257.577.1009.1153.1409.3457.13729.18433.63073.665857.1255393.1523089.2331649.2448769.29827009.146621953.9188923201.909796961546380464769.5577836661177128362617195077849548801.4937116647572238776179895606122603849934969549056704001
577 210710902530358867243153.121993990938891128627393010724168747214866284209348922103621923982603311157028228522538298948753897822369520102481705759871640814700011199074544274692581944168369957411471063012095647688673058371377
578 2.103.137.1733.8297.15607.804577.2182529.9178061.16207875643210363201.3683836045208348539236499814976378578376323283455213015250328019499605733147809.10182848816451742522957592672488160293455622821170426533874068402276494393867209333274769
579 5.24317.480915469.46745896573.251016670136289450386681.4705951771408410614406535464113.1051252213683020614445939899171747401141601.8286241838786652327617062817078833329349221244321.5326844432979227513969101162330756491568740243169109
580 2^2.3.19.29^2.41.59.233.9281.30161.226201.7939619.127497803.1380821081.44560482149.63018038201.89120964299.2283638551841.48781381574579.117132838214299.871645460617699.152476678143846361.2695058995381532961378469478561.32328736444651656710472588502580592949
581 13^2.1993.4649.10455133697821667700137617517.413874302667519943697723106605929.128877346432263172857426407242480394470429086932762290453701158547518664527329819593253677500084214370548043188889127125285864178252620525695694164157361
582 2.5.7.4463.4657.16047642557.195418370547079.250801816570022741.7720033903045593593.4760981394323203445293052612223893281.1934927928101738842040444899485335606936593.25905078670961959331586629937795891427343005829707832749328832166030794241
583 5741.23321.68480406462161287469.336246287794168748415846490876768360738264937817769.51322350940202273132149110435588365244389968185550565643604049.32167289885017365722004704137925381637969391763187961002800372304068054961927475441
584 2^3.3.17.1459.472457.615827.2593399.1873724873.3626711833.465814116463.1076136349153.4865331891841.1653385841290367057.394453814753086916353669697.6195980350983582340001417521.2495193677680327323068249711209537.163701809059470769824568908813211026593
585 5^2.29.197.269.389.521.1949.6481.22229.29641.33461.76441.238321.318629.804829.3385201.4605197.298211613975988441.3647852170476820500182788801.71646008061544783464349039416911157246331684482010349.2410002504219035386007316048456574765370032971664313950949
586 2.4792710581.354695844985726511.19295901634484430289.316056266536899130118755602601.63478302071705179368338890920552855519346263135958658416201995151.54410727169764118747070472148801088739952422112986720079503686949499102520653943641
587 22904417068795020939904045958815593161697161813.7548541666835337027288603837816291064113665845647767528662981153565883215901542112572011415666297999105768922026258425376555944654305260484149658255227176646530283174927784994297
588 2^2.3^2.5.7^3.11.13^2.83.113.239.251.293.337.587.1471.4663.13523.45697.75937.544781.1138171.40416179.10511293603.21236774243.281572839323.8109013290449.40710764977973.257437839502663.11893067548166897.78956019490173841.261178556094576293978379077.10552841728478740701562897211
589 37.61.1301.179057.3272609.6719300815028466813379365355180714880289421.9404810286199626421622018718958390549076618163617.9267557021678673987372461822787313051842897411420937813373462219710405199860372306959960113705944057089864100051493
590 2.29.41.4721.549050481829.13558774610046711780701.19175002942688032928599.14694343722320274115972533719521.3590274781873232609863397339056404327137340950240674992481.28775141266659411303555004836070817019624221906934782068539802947125571389
591 5.1181.4729.15761.2633497.6950308962695753.217043809500682809269.14407774641406810702557233881.456005783370882677723030794117813438409652306281152365351197283151921.511281944728471418956008856017437235737805803715251363001931712776675539437
592 2^4.3.17.223.443.577.593.1481.21313.37223.78737.1101341.8761009.52252289.48763660876577.102845515571963.499207138845319361.70148050945235199572931329.269914496787930788048518982299248090651233.232517727762163893946426568365026344350425502913471812876545793
593 42697.5180449.392745649648852223288420433001653119242681852286509504869874297.394058105145812955451636286606859555515915292373363643681402788387427611966178335095775715032137194821968716198292363165504169670582853728810236427705809
594 2.5.7.23.53.197.199.353.2377.4951.5741.18217.23761.82567.146449.332641.7761799.37667521.52734529.12369890809.2457540617599.7630330106949463.93052705802012471592001.5354744845814473798279882360873.333882944629668125481837497544906108238973974686761858926680192313
595 13^2.29.137.953.3229.8297.55217.65789.824669.5293801.1800193921.3276118961.578285050561.124184528278158277156066844761.398151551648513180533574025554541229.4352013959468642338209879382374070675456498186566451471476096823340409220015222390214417888681
596 2^2.3.1193.33377.214561.13980671.252303523163.437078778977.7448866611833.15258494974757.930012710168129971753.5395367362970895011424838643126561090423.25033433662289323209446285522381470904942857.213452093733978407827633816505044692067192282071384443
597 5.397.37013.262681.582222371725355091086261.1362206454708311709881839401901924110767184969713808434893286849.75973803832989382232575713343047847192485716484097075763575175788299515301810093530899572024735610348338798356193730778455269149
598 2.47.79.229.599.7177.33461.982789.6771937.5450327402004368207237273492890829138983213.175024664453733992040690396992859992932142617.74472003827326890269294109044335078075388852930225569.24273234195060620122212265560730490387773182933090643330597
599 222875921.54351314893657.32754116439019873156593511393.130298597620527883406654675530019184412417033.131102715654770343200571524740492891985599876125760723511972589483602411285550474727084049702834450904874102214845102716678783630594857
600 2^3.3^2.5^3.7.11.17.19.29.31^2.41.59.149.151.241.269.401.601.751.1153.1201.1549.1601.2281.5099.5521.9001.29201.868801.1371001.2004001.15024601.21532801.44465699.45245801.46025899.231327012001.394505184299.1774998973441.302983233178148401.823553924389965012177424801.24518692156706226895791703201
601 81737.486419081448327836530579138869818083572173197.993602321538062141546347874485318512453793080413106715999942204512509229570631066070067314378433432915018608198090021748000829310609133200215228873130319830824209691152699520288709
602 2.13^2.239.11437.16253.19609.33713.153511.4783321.8666393.189744587089.890220016097.67421437641360601.50175819612074793673.909330636903669048734967617.2767467335468480626596675941.90798574209895644717659723073255823.11562572739531042665015243888007573351479
603 5.197.4289.97531229.140764321.532951901.2696222041.19856005024479553.3648126404899433465221.2838749313734271976809328561.235478890624363115294436458158655219778553.57053232600082857503743085384483201993261001376442842791130045725167183696042177497
604 2^2.3.1811.2719.105097.948281.18754201.1231723307.28961999321.37546906360511.45203449387169.6655385612629193113991356003651.18130183800234864941642482254028802921387.30840053530712952590841135456274422582511.22338608880276260983846822002573763430915604857
605 29.109.5741.36541.183041.3193189.120159269.446196005573.627906916561.11452030247681.24479055365908097593.75531585695789315329076481280176725881.4857302987657221891778230423536972732109413623411801233000443716373510238741246611838741014878332194443321
606 2.5.7.607.809.5657.2925159577.8893059697.82336202383304868700526695991.32023234121767168157909650335461.161733217200188571081311986634082331709.1306932757457785018216526981507303395910069549.1149184149858124087744529301164923527526478396445343807609
607 1213.248869.115675379357.629355936964688110282507206253.32513175076614505576936012868667988108151508425969.10946310284307089184359643272415430883252017931857257899285422138050644383795947239973032255664351753816070715123886661263124801022473
608 2^5.3.17.37.227.379.577.1217.19457.34961.179057.665857.9369319.68963009.323279681.393567279233.96286981375873.51910477432123770241.1075309289139593903809.2979768950208883122238913.11636798729561185046464211770028046532481.4165744493199026763593456988696040755390529
609 5.13^2.173.20357.41761.45697.506689.21601752001.44560482149.101427251647631427762690489961.46810261592544097206928700551328154954145332714153418828609.3466539476611917426392606221747664084040537125459963241685383966768303920001042791010932397154670041
610 2.29.41.853.6709.18911.92111.411751.19062257.37055671.4860136428481.1213319877845761591.90473212584191052271.3015103117129480358561.773494705184873420095118297321041.12829550266468880833122147899928128897946095449315672699450017212199204456200835115856989
611 3761.4889.33461.1303365649.18279312661.91962100830401.446641651767143221.(441308430794301812359411255804380406907222729162155045268714465331352110618491499585431730821476255304857760924148217367527676531295653738615784865033885242102176767958081)
#1000@1m,1330@11m
612 2^2.3^3.5.7.11.67.73.101.103.137.179.197.199.409.3673.8297.12241.15607.33931.129439.312121.544373.757793.3010633.19079713.1409192119.3493729297.3610372009.20468307053.87386796701.911163968569.3445496838337.6176457308449.150602613914318113.30425062096395123908761.1443399458084232579802017073
613 98081.376000824347987592926892289.(41992954986653668251498160346091865848259963960853060020750860632150880435788410917184988498688690850646615751221247309950434587076089709352088108916792779996577130820982289749315443146420724344354422429)
#1000@1m,1330@11m
